meter_id,id,reading_date,units,voltage,temperature,power_factor,load_kw,frequency_hz,phase,status
MTR0000280,2851,2025-03-13 11:12:21.859771,47.656,239.19,39.81,0.875,3.282,49.546,Single,OK
MTR0000281,1882,2025-05-10 08:43:52.918030,39.847,210.4,23.81,0.997,1.518,49.574,Three,OK
MTR0000281,2313,2025-08-25 14:04:41.477805,28.887,218.3,27.47,0.96,2.924,49.833,Three,OK
MTR0000281,2694,2025-03-16 18:40:34.621775,35.557,248.19,35.52,0.95,6.198,49.761,Three,OK
MTR0000282,992,2025-07-27 20:55:33.316787,25.131,215.24,26.59,0.86,2.284,50.135,Three,OK
MTR0000282,1199,2025-08-26 06:32:48.315861,10.316,233.55,33.32,0.999,4.015,50.447,Three,OK
MTR0000282,1931,2025-01-31 11:48:10.537597,2.93,228.51,33.45,0.851,5.987,49.727,Three,OK
MTR0000282,2101,2025-06-19 23:58:15.638444,4.754,214.56,21.64,0.874,9.504,50.088,Three,OK
MTR0000282,2361,2025-03-08 14:50:49.029204,21.063,237.5,29.9,0.928,9.141,50.48,Single,OK
MTR0000282,2785,2025-02-08 14:45:43.157174,45.334,224.28,37.7,0.99,9.286,50.336,Three,OK
MTR0000283,1002,2025-02-17 00:10:38.437688,42.56,233.15,32.16,0.907,2.649,49.726,Single,OK
MTR0000283,2043,2025-03-29 20:51:31.701674,5.493,216.12,37.45,0.97,2.854,49.789,Single,OK
MTR0000284,20,2025-07-08 00:16:52.884277,27.217,212.29,31.0,0.937,2.79,50.131,Three,CHECK
MTR0000284,228,2025-09-24 16:58:32.863190,42.449,217.43,22.5,0.91,7.789,49.86,Three,OK
MTR0000285,281,2024-12-02 05:43:28.181294,29.318,229.18,27.51,0.941,5.301,50.118,Single,OK
MTR0000285,1328,2025-07-07 22:44:29.621736,46.576,219.86,22.09,0.939,8.245,49.853,Three,CHECK
MTR0000285,1707,2025-09-24 11:51:20.638433,46.646,221.1,33.67,0.872,0.816,50.001,Three,OK
MTR0000285,2397,2025-03-20 08:27:54.971106,16.341,212.44,38.04,0.91,0.342,49.772,Three,OK
MTR0000286,1687,2025-10-23 08:32:49.504308,6.715,234.67,33.26,0.823,9.514,50.437,Three,OK
MTR0000286,1755,2025-07-05 12:33:08.026308,30.529,246.44,30.43,0.958,3.974,49.683,Three,OK
MTR0000286,2171,2025-01-31 06:06:41.494821,44.979,214.81,30.74,0.964,8.288,50.093,Three,OK
MTR0000287,450,2025-08-07 16:57:49.525715,15.636,210.56,36.1,0.827,0.223,50.373,Single,OK
MTR0000288,2072,2025-07-11 06:51:06.665807,0.327,247.27,22.29,0.828,5.395,50.497,Three,OK
MTR0000288,2086,2025-02-26 16:56:22.083305,8.287,235.39,22.43,0.913,6.692,50.361,Single,OK
MTR0000289,363,2025-07-15 11:09:30.276255,21.197,221.61,38.58,0.882,3.656,49.815,Single,OK
MTR0000289,544,2025-03-20 04:22:59.145720,43.101,224.73,38.85,0.76,9.44,50.071,Single,OK
MTR0000289,2302,2025-03-24 00:27:57.942941,4.849,248.89,27.13,0.983,1.38,50.247,Three,OK
MTR0000289,2623,2024-12-22 11:39:41.121725,48.689,238.92,22.4,0.926,4.027,50.088,Three,OK
MTR0000289,2820,2025-08-29 22:51:58.474780,3.797,228.45,22.49,0.918,2.878,49.837,Single,OK
MTR0000290,721,2025-09-07 02:44:29.289227,3.478,219.57,35.57,0.981,1.588,50.377,Single,OK
MTR0000290,1952,2025-05-13 16:56:45.996424,20.682,215.91,21.31,0.875,9.386,50.175,Single,OK
MTR0000291,1847,2025-06-03 02:20:41.242339,27.58,215.07,35.9,0.876,3.429,50.258,Three,OK
MTR0000291,2370,2024-12-26 17:16:25.868099,3.944,214.87,22.11,0.853,4.551,50.372,Single,OK
MTR0000291,2476,2025-07-13 05:51:47.416368,45.516,229.77,24.54,0.782,1.88,50.336,Three,OK
MTR0000291,2579,2025-06-16 21:32:08.657383,17.26,242.02,26.83,0.763,7.946,50.147,Single,OK
MTR0000291,2723,2025-03-18 04:56:34.923531,21.2,217.48,25.84,0.765,3.557,49.744,Single,OK
MTR0000292,424,2025-06-20 18:33:01.449671,47.588,241.76,32.51,0.899,1.63,49.55,Single,OK
MTR0000292,742,2025-06-04 12:15:23.871665,27.494,242.48,25.1,0.912,7.613,49.879,Single,CHECK
MTR0000292,877,2025-01-26 05:42:45.034624,1.364,223.55,21.71,0.968,3.581,50.163,Three,OK
MTR0000292,1555,2025-05-23 17:40:47.124212,10.932,236.45,37.51,0.839,2.788,50.035,Three,OK
MTR0000292,1860,2025-10-13 06:12:29.932321,35.188,242.4,29.54,0.989,7.237,50.448,Three,OK
MTR0000292,2127,2025-05-08 20:12:12.688976,42.26,240.85,26.61,0.851,0.702,50.367,Single,OK
MTR0000292,2659,2025-09-02 08:33:14.415088,41.61,238.56,33.98,0.817,5.086,50.473,Single,OK
MTR0000293,1269,2024-12-26 07:01:49.777727,8.535,223.59,35.32,0.996,9.9,49.875,Three,OK
MTR0000293,2382,2025-11-18 14:43:26.422765,3.305,243.53,23.14,0.925,5.791,49.577,Three,OK
MTR0000293,2647,2025-04-03 07:39:54.862667,39.852,227.66,35.41,0.935,7.011,50.474,Single,OK
MTR0000294,395,2025-01-23 10:59:11.770144,47.982,211.27,31.8,0.787,0.486,50.272,Three,OK
MTR0000294,1558,2025-01-27 10:54:24.786232,1.859,228.34,37.79,0.965,0.813,49.804,Three,OK
MTR0000294,2214,2025-03-23 22:30:11.758722,36.175,212.78,37.48,0.882,6.282,49.523,Three,OK
MTR0000294,2705,2025-05-08 02:39:48.370605,13.668,244.74,25.87,0.97,0.539,49.734,Three,OK
MTR0000294,2864,2025-04-21 22:30:46.725519,32.868,210.59,30.36,0.876,1.559,49.694,Single,CHECK
MTR0000295,150,2024-12-30 12:36:58.780188,7.365,230.75,33.54,0.81,2.554,50.204,Three,OK
MTR0000295,757,2025-10-09 11:43:17.436895,20.614,218.84,37.29,0.781,5.426,49.629,Single,OK
MTR0000295,1918,2025-07-27 17:37:55.145175,26.857,227.75,22.19,0.755,4.279,49.68,Single,OK
MTR0000296,2001,2025-02-16 00:44:22.774490,4.953,241.53,39.92,0.799,6.144,50.322,Single,CHECK
MTR0000296,2136,2024-12-21 00:04:37.824276,9.566,242.42,30.02,0.797,7.266,50.432,Three,OK
MTR0000297,1582,2025-05-29 06:54:33.847599,7.943,211.43,22.93,0.981,6.8,49.959,Single,OK
MTR0000297,2186,2025-03-18 08:18:32.598719,31.464,223.62,26.04,0.847,1.427,49.694,Three,OK
MTR0000297,2267,2025-10-29 09:06:41.374134,8.109,215.48,32.95,0.996,6.317,49.664,Three,OK
MTR0000297,2537,2025-03-19 23:11:16.874344,49.162,248.2,28.21,0.824,7.22,50.379,Three,OK
MTR0000298,393,2025-05-05 20:53:45.954398,14.419,225.0,21.36,0.917,9.814,49.593,Single,CHECK
MTR0000298,1567,2025-01-19 07:03:17.529568,7.622,227.44,20.65,0.936,0.491,49.961,Single,OK
MTR0000298,1632,2025-03-09 02:01:30.086745,36.461,237.14,20.93,0.954,3.401,49.861,Single,OK
MTR0000298,2610,2025-03-04 17:29:01.263825,37.615,226.66,34.43,0.819,7.618,49.978,Three,OK
MTR0000298,2736,2025-09-24 13:29:46.404630,37.003,234.91,31.08,0.91,3.852,49.525,Three,OK
MTR0000298,2941,2025-03-01 07:43:41.442418,21.627,241.41,30.33,0.77,4.231,50.103,Single,OK
MTR0000299,15,2025-02-27 15:10:21.121543,40.653,246.97,37.83,0.96,0.168,50.228,Single,OK
MTR0000299,627,2025-09-16 21:12:46.262669,2.152,230.82,38.73,0.838,0.431,49.771,Single,OK
MTR0000299,747,2025-06-18 23:52:06.358633,40.455,228.85,27.89,0.919,7.924,49.832,Three,OK
MTR0000300,702,2025-08-01 21:54:53.705508,18.289,245.65,26.0,0.968,5.19,50.436,Single,OK
MTR0000300,2802,2025-04-16 23:16:17.422615,25.125,230.91,21.45,0.752,7.07,50.478,Single,OK
MTR0000301,521,2025-11-04 14:51:31.397339,17.415,234.03,25.17,0.857,1.527,50.235,Single,OK
MTR0000301,2847,2025-07-06 21:41:55.602864,11.157,235.98,21.76,0.896,4.541,50.284,Three,OK
MTR0000301,2934,2025-06-03 22:34:45.416440,23.322,229.34,24.55,0.956,5.739,50.076,Three,OK
MTR0000301,2945,2025-07-31 15:34:02.038612,4.132,234.82,27.53,0.97,0.477,50.225,Single,OK
MTR0000302,249,2025-06-21 06:23:46.439994,33.163,213.9,26.1,0.824,3.601,50.488,Three,OK
MTR0000302,1414,2025-10-31 04:54:35.773769,19.919,226.81,27.52,0.784,9.373,50.031,Three,OK
MTR0000302,1972,2025-10-31 03:43:12.780305,23.788,236.92,35.47,0.874,6.985,49.992,Single,OK
MTR0000302,2137,2025-02-08 18:19:42.705436,7.745,235.13,34.43,0.883,9.106,49.668,Three,OK
MTR0000302,2369,2025-06-28 01:02:25.506198,48.546,226.77,35.38,0.79,4.452,50.079,Three,OK
MTR0000303,329,2025-08-11 11:44:02.445515,24.77,235.58,36.97,0.807,4.273,49.882,Single,OK
MTR0000303,883,2025-11-13 04:14:39.194374,47.44,226.23,25.05,0.766,6.692,50.217,Three,OK
MTR0000303,1071,2024-12-10 03:02:42.640093,26.702,230.47,23.6,0.837,7.923,49.724,Three,OK
MTR0000304,158,2025-05-11 18:22:52.777636,12.017,212.27,21.33,0.952,4.851,49.587,Three,OK
MTR0000304,2242,2025-07-11 23:13:16.411706,12.766,249.23,39.92,0.935,2.246,50.276,Three,OK
MTR0000305,2340,2025-05-11 02:21:20.906893,45.713,212.07,31.56,0.759,4.735,50.11,Single,OK
MTR0000305,2943,2025-10-30 18:08:08.040481,12.347,217.68,25.8,0.952,4.811,49.827,Single,OK
MTR0000306,303,2025-07-25 09:12:28.494299,5.112,248.16,33.69,0.956,3.541,50.0,Three,OK
MTR0000306,1260,2025-06-24 15:13:14.683687,36.086,243.62,24.11,0.957,0.606,49.883,Three,OK
MTR0000307,116,2025-01-22 14:32:59.975743,47.871,225.6,27.9,0.827,2.096,49.523,Single,OK
MTR0000307,892,2025-02-24 14:05:51.173024,14.826,244.39,35.17,0.956,3.27,50.039,Single,OK
MTR0000307,901,2024-11-23 14:59:03.499657,1.775,247.15,33.33,0.965,5.299,49.533,Single,OK
MTR0000307,1043,2025-10-13 20:32:14.850292,41.963,237.67,30.51,0.989,4.879,49.612,Three,OK
MTR0000307,1547,2025-11-15 20:39:47.749457,34.935,224.85,26.62,0.98,4.695,50.111,Single,OK
MTR0000307,2971,2025-03-01 11:04:37.821796,42.698,224.28,31.07,0.911,0.999,50.36,Single,OK
MTR0000308,695,2025-09-07 03:41:36.987382,43.67,246.3,36.69,0.903,0.735,50.238,Three,OK
MTR0000308,889,2025-02-11 06:11:58.855081,37.776,228.83,28.31,0.956,2.527,49.508,Single,OK
MTR0000308,1020,2025-01-26 09:54:15.681469,8.512,229.27,22.58,0.922,1.2,49.637,Single,OK
MTR0000309,2240,2024-12-17 02:16:24.544082,48.806,236.37,35.12,0.966,9.788,49.614,Single,OK
MTR0000309,2935,2025-03-30 13:33:56.296512,22.968,231.11,28.97,0.902,0.689,49.694,Single,OK
MTR0000310,1974,2025-05-02 08:26:42.314865,14.41,239.7,38.87,0.898,8.258,49.887,Single,OK
MTR0000311,764,2025-10-08 02:08:43.580593,37.315,226.67,25.19,0.949,3.06,49.585,Three,OK
MTR0000311,1028,2025-11-17 21:56:36.302032,39.152,230.82,20.91,0.979,8.858,50.224,Three,OK
MTR0000311,1496,2025-01-03 11:50:45.299226,23.712,236.7,26.81,0.915,7.623,49.511,Single,OK
MTR0000311,1712,2025-01-22 00:08:31.030639,39.577,225.96,28.44,0.813,3.371,49.91,Three,OK
MTR0000311,1849,2025-07-31 03:43:16.346578,1.593,237.89,29.75,0.92,1.88,50.166,Single,OK
MTR0000312,235,2025-02-07 21:39:54.238769,7.319,216.19,27.43,0.766,3.186,50.38,Three,OK
MTR0000312,2720,2025-04-05 09:04:48.291332,47.228,238.42,27.13,0.834,1.01,50.273,Three,OK
MTR0000313,1508,2025-07-14 15:32:27.419759,9.615,243.49,22.88,0.787,0.534,50.189,Single,OK
MTR0000313,1768,2025-04-06 18:25:51.785187,38.934,235.95,28.69,0.959,9.75,50.332,Three,OK
MTR0000314,63,2025-09-29 08:04:06.416369,7.705,220.28,26.9,0.853,0.633,50.41,Single,OK
MTR0000314,429,2025-09-07 06:36:39.928899,7.564,220.81,33.55,0.799,2.833,50.49,Three,OK
MTR0000314,1204,2025-10-15 15:02:13.681176,22.864,227.72,34.63,0.993,9.37,49.692,Three,OK
MTR0000314,1452,2025-04-17 13:32:43.702614,10.962,212.53,37.64,0.87,9.114,49.976,Single,OK
MTR0000315,774,2025-09-25 22:04:24.256635,19.318,237.01,36.15,0.8,4.273,50.232,Three,OK
MTR0000315,2615,2025-07-20 17:43:40.890727,46.763,226.83,25.85,0.897,3.536,50.064,Single,OK
MTR0000316,599,2025-06-02 22:17:44.871585,34.684,249.11,30.62,0.786,2.009,50.119,Three,OK
MTR0000316,913,2025-01-09 17:19:34.404714,41.687,227.53,29.13,0.999,9.854,49.73,Three,OK
MTR0000316,1241,2025-08-11 12:34:23.417040,7.951,213.45,25.24,0.828,8.47,49.927,Single,OK
MTR0000316,1886,2025-02-20 22:24:35.115391,48.503,216.53,32.91,0.855,1.937,49.788,Single,OK
MTR0000317,37,2025-01-10 22:39:34.529928,44.828,243.28,22.96,0.868,2.008,50.188,Single,OK
MTR0000317,780,2025-01-09 17:45:00.099559,3.733,226.98,36.29,0.782,2.764,49.557,Three,CHECK
MTR0000317,1353,2025-05-20 17:45:44.211706,44.347,248.11,26.55,0.949,6.485,50.084,Three,OK
MTR0000317,2715,2024-11-20 18:24:28.109744,30.433,246.51,29.61,0.924,3.935,49.871,Single,OK
MTR0000317,2767,2024-11-24 23:16:23.809766,22.689,235.86,32.96,0.862,6.357,49.736,Three,CHECK
MTR0000318,906,2025-08-23 06:06:34.101498,17.989,213.77,22.98,0.773,4.424,50.185,Single,OK
MTR0000318,1238,2024-12-25 12:21:23.558165,35.901,248.74,33.96,0.861,9.635,49.513,Three,OK
MTR0000318,1550,2025-04-25 19:28:21.861681,46.563,239.57,31.31,0.914,8.51,50.253,Single,OK
MTR0000318,1663,2025-10-30 04:48:20.617952,15.107,230.2,29.35,0.989,1.322,49.977,Single,OK
MTR0000318,1987,2025-09-05 00:20:03.503767,23.131,221.07,27.21,0.825,9.323,50.155,Three,OK
MTR0000319,107,2025-11-10 14:51:15.945794,34.698,214.4,20.48,0.896,3.366,50.055,Three,OK
MTR0000319,1004,2025-05-17 23:17:18.804379,30.168,215.88,24.29,0.94,8.991,50.348,Three,OK
MTR0000319,1145,2024-11-22 06:06:26.250309,43.531,212.27,37.06,0.829,7.697,50.013,Three,OK
MTR0000319,1415,2024-12-20 02:12:14.808848,10.007,237.08,23.9,0.797,8.393,49.799,Three,OK
MTR0000319,1581,2025-05-19 12:02:17.818457,31.855,230.73,31.45,0.911,7.723,49.707,Single,OK
MTR0000319,2978,2025-10-30 02:43:42.409716,30.979,219.16,26.26,0.941,9.918,50.071,Three,OK
MTR0000320,120,2025-02-16 08:35:26.467795,33.322,244.16,26.72,0.923,8.305,49.612,Single,OK
MTR0000320,417,2025-02-07 15:32:09.904753,42.823,211.38,23.2,0.881,9.245,49.737,Three,OK
MTR0000320,680,2025-02-13 04:42:49.107647,4.029,245.78,23.0,0.893,7.021,49.785,Single,OK
MTR0000320,2493,2025-11-12 11:32:35.936039,24.729,211.36,38.87,0.981,2.214,49.859,Single,OK
MTR0000320,2656,2025-05-17 06:42:27.089178,38.871,249.75,25.64,0.983,4.03,49.701,Single,OK
MTR0000320,2911,2025-06-02 12:34:49.325625,28.118,213.19,33.32,0.901,3.309,49.553,Single,OK
MTR0000321,2108,2025-07-10 20:07:27.579040,10.494,223.44,26.7,0.907,5.064,49.678,Single,OK
MTR0000322,101,2025-09-19 13:07:58.764971,44.365,212.76,21.0,0.753,6.412,50.108,Three,OK
MTR0000322,219,2025-09-11 05:52:50.200626,46.3,237.77,34.63,0.849,9.345,49.827,Single,OK
MTR0000322,1348,2025-05-25 22:06:53.598064,32.189,221.1,32.26,0.915,3.811,49.733,Single,OK
MTR0000323,200,2025-04-04 23:57:02.353807,30.689,238.71,39.77,0.952,9.964,50.412,Three,OK
MTR0000323,1251,2025-09-27 19:23:04.123487,15.629,227.67,28.38,0.947,4.927,50.351,Three,OK
MTR0000323,1693,2025-08-18 13:59:05.561126,27.415,211.83,21.51,0.951,1.701,50.443,Three,OK
MTR0000324,562,2024-12-02 21:04:37.420465,19.164,227.56,33.14,0.941,8.365,50.452,Three,OK
MTR0000324,2726,2025-07-27 17:14:10.139332,5.994,211.84,23.6,0.811,6.498,49.797,Single,OK
MTR0000325,130,2025-07-31 01:58:32.971678,12.114,213.82,34.46,0.912,0.822,49.548,Single,OK
MTR0000325,2681,2025-06-03 06:29:19.644592,9.711,238.32,36.09,0.772,7.153,49.824,Single,OK
MTR0000326,550,2025-05-14 21:51:55.954055,4.941,246.35,21.97,0.998,8.816,50.354,Three,OK
MTR0000326,1407,2025-05-17 13:23:44.006741,45.015,245.66,35.22,0.764,1.821,49.775,Three,OK
MTR0000326,1704,2025-02-13 14:36:08.330167,13.5,232.57,31.81,0.821,7.956,50.359,Three,OK
MTR0000326,1805,2024-12-15 14:36:54.796441,21.404,211.08,21.32,0.816,8.98,49.851,Single,CHECK
MTR0000326,2814,2025-05-07 13:41:47.382819,24.809,216.49,34.83,0.819,8.166,50.067,Single,CHECK
MTR0000328,590,2025-09-19 12:35:11.012180,48.42,233.76,37.28,0.953,8.896,49.582,Single,OK
MTR0000328,1613,2025-08-25 17:09:00.873765,9.261,214.38,35.05,0.903,3.177,50.413,Three,OK
MTR0000328,1670,2025-01-16 10:29:16.581465,47.138,231.52,26.69,0.774,4.366,49.881,Three,OK
MTR0000328,1724,2025-03-10 07:17:05.380633,17.782,210.84,35.3,0.959,1.632,50.264,Three,OK
MTR0000328,2173,2025-10-03 02:19:38.894360,43.023,221.97,20.67,0.982,1.186,49.922,Single,OK
MTR0000328,2203,2025-05-08 01:28:37.465264,26.764,230.01,38.97,0.992,0.064,50.301,Three,OK
MTR0000328,2277,2025-06-22 11:17:37.975745,28.034,217.66,27.73,0.924,7.784,49.512,Three,OK
MTR0000328,2775,2025-03-03 08:22:01.707311,17.578,219.74,20.05,0.854,9.32,50.33,Three,CHECK
MTR0000328,2966,2025-02-18 08:46:02.181460,42.869,210.75,35.53,0.81,2.737,49.565,Single,OK
MTR0000329,1391,2024-12-21 01:57:42.444096,39.633,216.03,27.02,0.877,6.641,50.323,Three,CHECK
MTR0000329,1462,2025-07-03 04:27:18.257967,6.606,220.08,32.69,0.963,6.915,50.467,Three,OK
MTR0000329,2756,2025-05-11 10:07:55.553162,6.595,247.93,22.62,0.77,3.82,49.853,Three,OK
MTR0000330,297,2024-11-28 23:19:28.133183,1.828,228.19,26.58,0.814,4.093,49.868,Single,OK
MTR0000331,255,2025-11-09 10:58:23.596012,9.823,234.95,24.84,0.943,8.874,49.75,Three,OK
MTR0000331,447,2025-01-29 23:20:40.709406,23.212,226.81,25.66,0.923,7.643,50.071,Three,OK
MTR0000331,1117,2024-12-19 22:46:38.248529,39.144,245.96,24.13,0.786,0.688,50.126,Single,OK
MTR0000331,2718,2025-05-20 17:58:27.580728,21.837,216.86,39.45,0.914,5.875,50.383,Single,OK
MTR0000332,1138,2025-05-18 14:26:31.479972,2.436,213.13,27.34,0.899,4.637,49.726,Three,OK
MTR0000332,1506,2025-01-11 05:33:11.125668,10.821,238.6,25.69,0.815,6.545,50.338,Single,OK
MTR0000332,2185,2025-01-14 05:44:21.012489,15.626,239.14,24.67,0.88,0.008,50.085,Single,OK
MTR0000332,2198,2025-11-16 20:27:34.906873,15.241,224.58,25.7,0.868,9.139,50.043,Single,OK
MTR0000333,2574,2024-12-26 06:01:22.473094,42.105,227.06,38.33,0.845,9.425,49.579,Single,OK
MTR0000333,2646,2025-11-09 11:06:48.257835,38.633,226.83,28.51,0.83,2.381,49.58,Three,OK
MTR0000334,1128,2025-09-16 22:48:17.511056,27.408,246.27,32.58,0.942,1.241,50.109,Single,CHECK
MTR0000334,2138,2025-02-16 23:01:26.028936,20.229,214.33,36.8,0.97,3.253,50.305,Single,OK
MTR0000335,1103,2025-10-11 08:16:04.065065,29.927,221.29,27.17,0.865,3.974,50.154,Single,OK
MTR0000335,1110,2025-08-02 07:54:21.267612,9.469,246.69,22.08,0.942,5.409,49.956,Single,OK
MTR0000335,1461,2024-12-31 01:10:03.591791,17.926,239.13,28.09,0.847,3.682,49.744,Three,CHECK
MTR0000335,2544,2025-05-20 07:34:31.150072,34.606,234.08,35.59,0.935,8.119,49.816,Single,OK
MTR0000336,22,2025-04-04 21:55:29.373043,2.468,236.31,25.93,0.918,2.353,50.357,Three,OK
MTR0000336,871,2025-10-15 01:30:11.271980,17.311,239.65,28.72,0.938,9.957,49.846,Three,OK
MTR0000336,1782,2025-07-21 22:34:00.157342,40.02,213.41,36.65,0.833,4.266,50.343,Three,OK
MTR0000336,2413,2025-08-17 13:49:44.657667,2.985,224.36,36.44,0.865,3.609,49.784,Single,OK
MTR0000337,1006,2025-01-20 10:48:29.045791,9.577,248.4,28.19,0.873,0.439,49.868,Three,OK
MTR0000337,2049,2025-07-22 13:54:58.086082,36.769,248.68,33.93,0.889,3.828,49.888,Three,OK
MTR0000337,2525,2025-02-26 17:44:15.633190,0.556,241.38,27.87,0.784,1.196,49.958,Single,OK
MTR0000337,2858,2025-11-08 03:24:34.004801,29.74,243.22,25.05,0.889,4.16,49.83,Single,CHECK
MTR0000338,106,2024-12-27 19:02:03.552531,7.459,212.79,37.21,0.942,6.286,49.988,Three,OK
MTR0000338,714,2025-03-07 06:41:41.985130,36.829,231.9,20.98,0.91,5.318,49.825,Three,OK
MTR0000338,1576,2025-04-08 05:07:42.737844,30.234,224.55,38.01,0.859,4.263,49.613,Single,OK
MTR0000339,275,2025-10-18 00:04:52.380691,29.191,210.47,37.34,0.802,2.533,50.238,Single,OK
MTR0000340,1,2025-07-11 21:14:13.856976,48.289,229.11,28.92,0.933,8.252,49.853,Single,OK
MTR0000340,1179,2025-04-26 16:48:01.614485,28.776,224.26,31.11,0.922,2.253,50.428,Three,OK
MTR0000340,1457,2025-04-13 03:12:04.405382,21.029,231.69,31.02,0.812,0.129,50.499,Single,OK
MTR0000340,1625,2025-03-28 12:46:33.746251,10.812,224.82,37.31,0.897,7.027,50.463,Three,OK
MTR0000340,2901,2025-08-07 15:04:59.074512,39.618,234.21,34.38,0.906,2.513,49.941,Three,OK
MTR0000341,928,2025-04-07 12:39:33.709185,8.095,227.59,35.47,0.994,8.334,50.295,Single,OK
MTR0000342,1248,2024-12-15 20:11:08.750529,38.397,235.46,39.79,0.845,4.55,49.763,Three,OK
MTR0000342,1759,2025-01-17 07:59:52.580949,45.95,245.33,29.37,0.91,9.739,50.352,Single,OK
MTR0000342,2018,2025-04-14 22:41:19.796992,23.159,238.81,34.04,1.0,0.611,49.647,Three,OK
MTR0000342,2180,2025-01-05 08:06:45.661801,31.799,224.51,33.65,0.973,9.652,49.565,Three,OK
MTR0000342,2990,2025-05-23 04:55:07.803969,18.944,238.5,20.95,0.906,1.228,49.566,Single,OK
MTR0000343,2316,2025-02-22 19:19:45.091759,14.016,228.56,20.09,0.755,2.115,49.809,Single,OK
MTR0000343,2939,2025-06-29 05:35:52.947238,26.179,246.49,26.65,0.956,2.516,49.863,Single,OK
MTR0000344,475,2025-07-01 07:04:36.473641,41.326,220.94,23.51,0.761,0.845,49.883,Single,OK
MTR0000344,732,2025-09-01 01:32:47.273139,19.991,229.91,20.37,0.894,6.987,50.408,Three,OK
MTR0000344,1612,2025-08-17 16:01:53.006866,29.397,222.31,25.08,0.923,8.574,49.507,Three,CHECK
MTR0000344,2209,2025-03-31 01:28:11.840278,16.318,228.6,30.35,0.762,8.434,50.176,Three,OK
MTR0000344,2782,2025-08-29 23:15:44.825767,12.656,231.03,26.99,0.967,2.798,49.981,Three,OK
MTR0000345,241,2025-04-22 21:24:27.246706,17.488,238.04,24.23,0.902,1.843,50.481,Three,OK
MTR0000345,1200,2025-10-05 01:16:10.312099,46.934,225.04,37.49,0.866,6.731,50.117,Three,OK
MTR0000345,1960,2024-11-28 06:15:00.057666,42.506,238.2,29.37,0.777,8.985,49.606,Single,OK
MTR0000345,2569,2025-08-30 15:17:54.587705,13.243,220.38,28.21,0.972,4.477,50.031,Single,OK
MTR0000346,525,2025-07-25 19:43:49.982183,40.984,244.96,22.24,0.83,7.123,50.298,Single,OK
MTR0000346,801,2025-09-30 16:17:58.909048,2.88,243.51,28.49,0.799,0.831,49.877,Single,OK
MTR0000346,1490,2025-07-10 18:56:47.367526,21.518,231.6,23.89,0.944,4.161,50.333,Three,OK
MTR0000346,1978,2025-01-31 00:23:16.545810,49.542,248.03,27.15,0.945,5.364,50.149,Single,OK
MTR0000347,1019,2025-02-16 17:17:24.256067,20.414,229.16,34.25,0.961,2.449,50.187,Three,OK
MTR0000347,1394,2024-12-11 16:29:30.313775,40.43,228.48,28.74,0.844,2.877,49.911,Three,OK
MTR0000347,1827,2025-11-02 06:07:34.858329,36.633,248.01,29.4,0.753,2.447,50.195,Single,OK
MTR0000347,1973,2024-12-16 16:56:08.462446,31.578,228.41,37.56,0.987,9.261,50.183,Three,OK
MTR0000347,2355,2025-07-21 11:52:01.644684,0.409,217.25,33.39,0.859,0.788,49.82,Single,OK
MTR0000348,621,2025-07-24 02:58:48.811796,34.278,232.32,33.16,0.975,5.426,50.369,Three,OK
MTR0000348,1428,2025-04-01 01:49:46.294844,15.019,245.58,32.5,0.948,4.498,49.856,Three,OK
MTR0000348,1656,2025-09-07 23:54:22.921473,33.478,218.51,26.8,0.813,9.442,50.112,Single,OK
MTR0000348,1728,2025-09-09 03:31:49.825667,26.004,213.1,26.12,0.997,5.826,49.958,Three,OK
MTR0000348,1754,2025-09-21 19:26:46.885845,29.409,236.33,21.37,0.991,8.163,50.39,Single,OK
MTR0000348,2368,2025-06-19 05:39:47.695525,49.71,214.19,29.73,0.994,7.345,49.535,Single,OK
MTR0000349,52,2025-09-30 06:19:32.325171,42.261,240.98,37.05,0.968,9.541,50.064,Single,OK
MTR0000349,1155,2025-05-31 01:36:37.233234,42.321,216.98,23.28,0.808,9.417,50.036,Three,OK
MTR0000349,1220,2025-02-07 12:46:55.313239,42.86,242.83,26.1,0.907,1.843,49.897,Three,OK
MTR0000349,1492,2025-05-01 21:29:58.245267,17.219,222.92,38.17,0.925,4.207,49.983,Three,OK
MTR0000350,2002,2025-05-20 03:59:53.272140,28.257,226.83,28.15,0.887,7.302,50.456,Single,OK
MTR0000351,1152,2025-06-12 02:54:37.392060,11.313,237.14,22.85,0.864,5.958,49.947,Single,OK
MTR0000351,2609,2024-11-28 08:48:53.156357,15.36,239.85,26.0,0.906,8.858,50.125,Single,OK
MTR0000352,1149,2025-05-25 19:23:37.622970,5.674,216.63,29.83,0.867,9.982,50.099,Single,OK
MTR0000352,1962,2025-06-10 08:55:12.831901,18.118,238.07,22.59,0.788,8.242,50.014,Three,OK
MTR0000353,514,2025-09-17 16:53:24.577260,46.452,227.42,26.04,0.821,5.598,49.61,Single,OK
MTR0000353,789,2025-05-26 20:03:44.566383,24.076,214.38,29.8,0.81,4.991,50.202,Single,OK
MTR0000353,2256,2025-11-16 05:45:19.991915,22.992,244.78,21.05,0.825,6.926,49.581,Single,OK
